ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,dst_pkts,src_ip_bytes,dst_ip_bytes,label,type
1610054333.7533753,192.168.1.5,47650,8.8.8.8,1883,tcp,http,1.7160702634754792,459,291,SF,0,14,8,758,1032,0,normal
1610054342.3942394,192.168.1.10,23328,10.0.0.1,1883,tcp,http,0.20102700472409785,294,205,SF,0,10,10,1372,1342,0,normal
1610054351.0351036,192.168.1.10,60433,8.8.8.8,80,tcp,http,0.26195295081788506,155,330,SF,0,12,7,1325,693,0,normal
1610054359.6759677,192.168.1.5,18596,8.8.8.8,80,udp,ssl,1.982484393936802,204,398,SF,0,14,7,522,1394,0,normal
1610054368.3168316,192.168.1.10,39436,8.8.8.8,1883,udp,http,1.5205975328972403,312,127,SF,0,14,9,1196,1159,0,normal
1610054376.9576957,192.168.1.5,62665,8.8.8.8,80,tcp,mqtt,99.0,50000,413,SF,0,13,14,582,1331,1,injection
1610054385.5985599,192.168.1.5,50916,10.0.0.1,1883,tcp,mqtt,1.2451320427637147,253,114,SF,0,10,6,1140,1123,0,normal
1610054394.239424,192.168.1.10,51545,10.0.0.1,8888,udp,http,0.001,10,251,SF,0,7,8,1270,775,1,dos
1610054402.8802881,192.168.1.10,26989,8.8.8.8,443,tcp,http,1.2955310695913844,145,462,SF,0,13,5,1290,594,0,normal
1610054411.521152,192.168.1.5,19408,8.8.8.8,80,tcp,ssl,0.27591094065655475,280,469,SF,0,6,14,500,663,0,normal
1610054420.1620162,192.168.1.5,18879,8.8.8.8,8888,tcp,mqtt,0.001,10,189,SF,0,9,13,866,817,1,dos
1610054428.8028803,192.168.1.10,18944,8.8.8.8,443,tcp,ssl,1.127411789573314,343,289,SF,0,14,7,504,1035,0,normal
1610054437.4437444,192.168.1.5,17726,10.0.0.1,80,udp,http,1.9177905920223752,325,292,SF,0,8,12,1167,1481,0,normal
1610054446.0846086,192.168.1.10,60632,10.0.0.1,443,tcp,mqtt,1.3112029896445345,131,125,SF,0,6,8,568,1404,0,normal
1610054454.7254725,192.168.1.5,38945,10.0.0.1,80,tcp,mqtt,0.38821582063905713,446,209,SF,0,10,10,1094,685,0,normal
1610054463.3663366,192.168.1.5,2918,8.8.8.8,1883,tcp,ssl,1.0073452184582887,274,450,SF,0,14,14,1311,548,0,normal
1610054472.0072007,192.168.1.10,32009,8.8.8.8,443,tcp,http,0.2098622735167101,416,228,SF,0,11,8,1408,708,0,normal
1610054480.6480649,192.168.1.10,29311,8.8.8.8,1883,udp,mqtt,1.5163161626545556,193,181,SF,0,6,8,1489,725,0,normal
1610054489.288929,192.168.1.10,63187,10.0.0.1,8888,tcp,ssl,0.001,10,308,SF,0,7,10,699,680,1,dos
1610054497.929793,192.168.1.10,61190,10.0.0.1,80,tcp,mqtt,0.802341402605502,229,145,SF,0,9,12,1092,1278,0,normal
1610054506.570657,192.168.1.10,9015,10.0.0.1,443,udp,http,1.9402438251768743,250,100,SF,0,13,13,1292,889,0,normal
1610054515.2115211,192.168.1.10,16463,10.0.0.1,1883,tcp,http,1.8871371860380217,410,150,SF,0,11,6,1087,1454,0,normal
1610054523.8523853,192.168.1.10,64164,10.0.0.1,1883,tcp,http,1.9103807939696273,396,263,SF,0,7,10,1006,1446,0,normal
1610054532.4932494,192.168.1.5,30108,8.8.8.8,9999,tcp,ssl,0.001,99999,424,SF,0,14,5,737,676,1,ddos
1610054541.1341133,192.168.1.5,43259,8.8.8.8,80,tcp,http,1.484282231866085,238,424,SF,0,8,11,784,1098,0,normal
1610054549.7749774,192.168.1.5,28683,8.8.8.8,1883,tcp,ssl,1.8962260606846666,370,483,SF,0,11,14,734,995,0,normal
1610054558.4158416,192.168.1.10,26000,10.0.0.1,6666,tcp,mqtt,0.0001,456,421,SF,0,999,7,874,612,1,scanning
1610054567.0567057,192.168.1.10,39727,8.8.8.8,443,tcp,http,0.5069046534730253,422,198,SF,0,8,13,884,1258,0,normal
1610054575.6975698,192.168.1.10,18131,8.8.8.8,80,tcp,ssl,1.6538436813762982,211,385,SF,0,5,10,1461,620,0,normal
1610054584.3384337,192.168.1.5,3353,10.0.0.1,443,tcp,ssl,1.7718446699207524,257,491,SF,0,9,13,1301,1442,0,normal
1610054592.9792979,192.168.1.10,43119,10.0.0.1,80,tcp,ssl,1.4361472341343766,156,357,SF,0,6,10,1070,1312,0,normal
1610054601.620162,192.168.1.10,3794,10.0.0.1,80,tcp,http,0.6577504673176328,289,199,SF,0,13,8,724,548,0,normal
1610054610.2610261,192.168.1.5,57721,8.8.8.8,1883,udp,ssl,0.4623184074434602,132,458,SF,0,7,10,948,667,0,normal
1610054618.9018903,192.168.1.10,5870,10.0.0.1,8888,udp,http,0.001,10,124,SF,0,9,5,701,717,1,dos
1610054627.5427542,192.168.1.5,17675,8.8.8.8,1883,tcp,http,1.017320997124651,100,246,SF,0,12,14,709,1276,0,normal
1610054636.1836183,192.168.1.5,50068,8.8.8.8,443,udp,mqtt,1.370687176385217,230,342,SF,0,12,12,521,1275,0,normal
1610054644.8244824,192.168.1.10,15657,10.0.0.1,8888,tcp,mqtt,0.001,10,170,SF,0,13,14,1192,932,1,dos
1610054653.4653466,192.168.1.10,14652,8.8.8.8,1883,tcp,http,0.3582357469913212,131,459,SF,0,7,12,1000,679,0,normal
1610054662.1062107,192.168.1.10,1593,10.0.0.1,8888,udp,mqtt,0.001,10,113,SF,0,7,7,1042,993,1,dos
1610054670.7470746,192.168.1.5,60924,10.0.0.1,443,tcp,ssl,0.5916445464948625,400,487,SF,0,8,9,821,1293,0,normal
1610054679.3879387,192.168.1.5,2997,8.8.8.8,443,tcp,http,1.2767433990760746,194,388,SF,0,10,9,714,1255,0,normal
1610054688.0288029,192.168.1.5,58913,8.8.8.8,9999,tcp,mqtt,0.001,99999,392,SF,0,11,7,758,895,1,ddos
1610054696.669667,192.168.1.10,36614,8.8.8.8,1883,tcp,ssl,1.3995444936809793,376,462,SF,0,5,10,1185,1108,0,normal
1610054705.3105311,192.168.1.10,54636,10.0.0.1,443,tcp,http,1.5607169640008105,122,385,SF,0,6,13,927,992,0,normal
1610054713.951395,192.168.1.10,63010,8.8.8.8,6666,tcp,ssl,0.0001,216,305,SF,0,999,7,876,819,1,scanning
1610054722.5922592,192.168.1.10,34062,10.0.0.1,443,tcp,http,1.847665287288616,459,475,SF,0,5,13,1355,1210,0,normal
1610054731.2331233,192.168.1.5,50112,10.0.0.1,443,tcp,mqtt,1.5956036965444833,129,368,SF,0,7,12,716,874,0,normal
1610054739.8739874,192.168.1.5,8665,8.8.8.8,8888,tcp,ssl,0.001,10,437,SF,0,8,9,668,1347,1,dos
1610054748.5148516,192.168.1.5,9954,8.8.8.8,8888,tcp,mqtt,0.001,10,393,SF,0,10,13,1024,1165,1,dos
1610054757.1557155,192.168.1.5,7704,8.8.8.8,80,tcp,ssl,0.6051506242764791,173,172,SF,0,9,11,1021,588,0,normal
1610054765.7965796,192.168.1.10,2281,8.8.8.8,443,tcp,ssl,0.9012550837468342,419,186,SF,0,10,7,1073,875,0,normal
1610054774.4374437,192.168.1.10,9274,10.0.0.1,1883,udp,ssl,99.0,50000,450,SF,0,13,14,889,1046,1,injection
1610054783.0783079,192.168.1.10,39162,8.8.8.8,80,tcp,ssl,0.9667454601985048,410,421,SF,0,5,6,952,1118,0,normal
1610054791.719172,192.168.1.5,64334,10.0.0.1,80,tcp,mqtt,1.0621613862356696,329,265,SF,0,7,9,933,848,0,normal
1610054800.360036,192.168.1.5,29781,8.8.8.8,8888,udp,ssl,0.001,10,396,SF,0,12,7,922,933,1,dos
1610054809.0009,192.168.1.10,5882,8.8.8.8,6666,udp,mqtt,0.0001,138,330,SF,0,999,14,1475,733,1,scanning
1610054817.6417642,192.168.1.10,42373,8.8.8.8,1883,tcp,ssl,0.16168543654403456,203,488,SF,0,6,13,1438,1359,0,normal
1610054826.2826283,192.168.1.5,14515,10.0.0.1,80,tcp,http,99.0,50000,291,SF,0,14,14,840,643,1,injection
1610054834.9234924,192.168.1.10,26318,8.8.8.8,80,tcp,http,0.4593532933242579,293,155,SF,0,9,11,1309,1094,0,normal
1610054843.5643563,192.168.1.5,57175,10.0.0.1,8888,tcp,ssl,0.001,10,314,SF,0,7,14,878,1179,1,dos
1610054852.2052205,192.168.1.5,46228,8.8.8.8,80,tcp,http,1.3705989398569374,301,404,SF,0,14,14,1307,1273,0,normal
1610054860.8460846,192.168.1.5,46662,8.8.8.8,80,tcp,ssl,0.7190712513277985,306,286,SF,0,6,12,888,1102,0,normal
1610054869.4869487,192.168.1.10,50296,10.0.0.1,80,tcp,mqtt,0.18698820381033224,133,195,SF,0,13,10,724,566,0,normal
1610054878.1278129,192.168.1.10,7932,10.0.0.1,80,tcp,http,0.4466428853026835,390,344,SF,0,9,13,1078,1493,0,normal
1610054886.7686768,192.168.1.5,11868,8.8.8.8,443,tcp,ssl,1.414190750964911,470,266,SF,0,13,10,816,1156,0,normal
1610054895.409541,192.168.1.10,52479,8.8.8.8,443,udp,ssl,1.9813132973402559,360,410,SF,0,5,7,1026,1299,0,normal
1610054904.050405,192.168.1.5,38653,10.0.0.1,1883,udp,mqtt,0.7202747696892063,411,358,SF,0,8,6,1405,907,0,normal
1610054912.6912692,192.168.1.5,3935,8.8.8.8,80,tcp,mqtt,99.0,50000,235,SF,0,5,5,1012,1494,1,injection
1610054921.3321333,192.168.1.5,10015,10.0.0.1,8888,tcp,ssl,0.001,10,306,SF,0,9,13,1330,1174,1,dos
1610054929.9729972,192.168.1.5,12596,8.8.8.8,443,udp,ssl,0.1915436571011065,408,348,SF,0,9,10,829,595,0,normal
1610054938.6138613,192.168.1.10,44090,10.0.0.1,8888,tcp,ssl,0.001,10,353,SF,0,11,8,771,1064,1,dos
1610054947.2547255,192.168.1.5,30717,10.0.0.1,9999,tcp,ssl,0.001,99999,428,SF,0,11,9,850,1391,1,ddos
1610054955.8955896,192.168.1.5,41028,10.0.0.1,443,tcp,ssl,1.9320601924206187,285,115,SF,0,12,12,527,1410,0,normal
1610054964.5364537,192.168.1.10,39357,10.0.0.1,80,tcp,ssl,1.1232560721609204,461,381,SF,0,10,5,536,1432,0,normal
1610054973.1773176,192.168.1.5,56707,10.0.0.1,9999,tcp,mqtt,0.001,99999,259,SF,0,14,12,1358,908,1,ddos
1610054981.8181818,192.168.1.5,18517,8.8.8.8,9999,udp,http,0.001,99999,437,SF,0,7,11,1065,1096,1,ddos
1610054990.459046,192.168.1.10,40721,8.8.8.8,1883,tcp,ssl,0.562279336820337,373,363,SF,0,13,13,1130,1473,0,normal
1610054999.09991,192.168.1.10,18658,8.8.8.8,1883,udp,ssl,1.776708632435257,361,458,SF,0,9,8,894,906,0,normal
1610055007.7407742,192.168.1.10,61008,8.8.8.8,80,tcp,mqtt,0.42894413996524516,231,472,SF,0,13,9,1224,554,0,normal
1610055016.381638,192.168.1.5,25585,8.8.8.8,443,tcp,http,1.3820583882375932,497,159,SF,0,9,12,792,506,0,normal
1610055025.0225022,192.168.1.10,19057,8.8.8.8,9999,tcp,mqtt,0.001,99999,367,SF,0,7,7,921,760,1,ddos
1610055033.6633663,192.168.1.10,8375,8.8.8.8,8888,tcp,mqtt,0.001,10,286,SF,0,11,14,748,1473,1,dos
1610055042.3042305,192.168.1.5,56087,8.8.8.8,6666,tcp,ssl,0.0001,376,286,SF,0,999,5,917,1350,1,scanning
1610055050.9450946,192.168.1.5,26945,8.8.8.8,1883,udp,ssl,0.8767098787153539,496,476,SF,0,5,5,1161,1118,0,normal
1610055059.5859585,192.168.1.5,20364,10.0.0.1,443,tcp,mqtt,1.3155750156831083,293,143,SF,0,7,14,1469,1210,0,normal
1610055068.2268226,192.168.1.5,63805,10.0.0.1,1883,tcp,ssl,1.9574788042233364,498,265,SF,0,11,10,1450,1467,0,normal
1610055076.8676867,192.168.1.5,15925,8.8.8.8,443,tcp,ssl,0.6773398455995469,454,252,SF,0,13,6,1143,1079,0,normal
1610055085.508551,192.168.1.10,11662,10.0.0.1,443,udp,ssl,0.8540549969850771,272,251,SF,0,8,13,1055,505,0,normal
1610055094.149415,192.168.1.10,39620,8.8.8.8,80,tcp,http,0.9774047759124832,439,196,SF,0,9,9,1144,1391,0,normal
1610055102.790279,192.168.1.10,22402,10.0.0.1,1883,tcp,http,0.5801309334627346,292,288,SF,0,12,13,970,1368,0,normal
1610055111.431143,192.168.1.5,45348,10.0.0.1,80,tcp,ssl,99.0,50000,236,SF,0,8,12,754,1405,1,injection
1610055120.0720072,192.168.1.5,23844,10.0.0.1,1883,tcp,mqtt,0.27479165092937513,244,316,SF,0,6,12,707,1317,0,normal
1610055128.7128713,192.168.1.5,26084,8.8.8.8,80,tcp,http,1.439100870241975,244,439,SF,0,11,9,683,1007,0,normal
1610055137.3537354,192.168.1.10,33666,8.8.8.8,80,udp,mqtt,1.1144650429193175,375,403,SF,0,6,6,902,1380,0,normal
1610055145.9945993,192.168.1.10,57790,8.8.8.8,80,tcp,ssl,0.5596612163728536,359,308,SF,0,10,10,514,751,0,normal
1610055154.6354635,192.168.1.5,26402,8.8.8.8,1883,tcp,mqtt,1.0363778997146926,430,151,SF,0,11,9,806,897,0,normal
1610055163.2763276,192.168.1.10,51891,10.0.0.1,9999,udp,mqtt,0.001,99999,297,SF,0,12,7,652,1024,1,ddos
1610055171.9171917,192.168.1.5,9174,8.8.8.8,443,udp,http,0.9463390474520401,412,135,SF,0,9,14,703,1497,0,normal
1610055180.5580559,192.168.1.10,43899,10.0.0.1,1883,tcp,mqtt,0.33160575333845665,382,204,SF,0,5,13,1492,1123,0,normal
1610055189.1989198,192.168.1.10,53659,8.8.8.8,443,tcp,mqtt,0.17752372804988756,315,459,SF,0,7,11,861,1373,0,normal
1610055197.839784,192.168.1.10,25083,10.0.0.1,80,udp,http,1.5778129588157581,375,111,SF,0,14,13,571,755,0,normal
1610055206.480648,192.168.1.5,35549,10.0.0.1,80,tcp,ssl,0.7278229770846771,207,490,SF,0,13,14,1192,1385,0,normal
1610055215.1215122,192.168.1.10,19217,10.0.0.1,443,udp,mqtt,1.8693649234908583,355,267,SF,0,10,8,566,570,0,normal
1610055223.7623763,192.168.1.10,65401,10.0.0.1,80,tcp,ssl,1.2725796439009927,178,313,SF,0,9,7,671,904,0,normal
1610055232.4032404,192.168.1.5,64755,8.8.8.8,1883,tcp,ssl,0.9289393932195095,489,141,SF,0,5,6,986,1236,0,normal
1610055241.0441043,192.168.1.10,55715,8.8.8.8,443,tcp,ssl,1.172483348286354,117,448,SF,0,8,9,999,894,0,normal
1610055249.6849685,192.168.1.5,56224,10.0.0.1,6666,udp,http,0.0001,441,441,SF,0,999,5,1305,505,1,scanning
1610055258.3258326,192.168.1.5,44991,8.8.8.8,8888,udp,ssl,0.001,10,166,SF,0,6,10,1200,919,1,dos
1610055266.9666967,192.168.1.5,28825,8.8.8.8,1883,tcp,mqtt,0.9702415517978525,312,268,SF,0,9,6,1080,1086,0,normal
1610055275.6075609,192.168.1.5,65327,10.0.0.1,80,tcp,ssl,0.29772256631862004,308,251,SF,0,7,13,545,1066,0,normal
1610055284.2484248,192.168.1.5,61863,8.8.8.8,80,tcp,ssl,1.2344672744010714,110,296,SF,0,12,9,602,533,0,normal
1610055292.889289,192.168.1.10,60688,8.8.8.8,443,udp,ssl,99.0,50000,112,SF,0,14,6,1250,977,1,injection
1610055301.530153,192.168.1.5,50087,8.8.8.8,443,tcp,mqtt,1.5541271383067659,134,328,SF,0,5,8,1123,1212,0,normal
1610055310.1710172,192.168.1.5,27270,10.0.0.1,1883,udp,ssl,1.8732398689469167,154,473,SF,0,8,10,1327,1338,0,normal
1610055318.8118813,192.168.1.5,64312,8.8.8.8,80,tcp,ssl,0.9418551960345558,450,261,SF,0,13,8,531,1441,0,normal
1610055327.4527452,192.168.1.5,13831,10.0.0.1,80,tcp,ssl,0.768945552553881,127,202,SF,0,5,9,1263,1304,0,normal
1610055336.0936093,192.168.1.10,18559,10.0.0.1,80,tcp,http,1.0324649299202486,443,230,SF,0,10,8,1418,1455,0,normal
1610055344.7344735,192.168.1.5,6516,10.0.0.1,9999,tcp,mqtt,0.001,99999,195,SF,0,10,8,902,1413,1,ddos
1610055353.3753376,192.168.1.10,56887,8.8.8.8,80,tcp,http,1.961966525489388,208,315,SF,0,6,7,1038,1060,0,normal
1610055362.0162017,192.168.1.5,32381,8.8.8.8,1883,udp,mqtt,1.94534651256611,123,300,SF,0,5,13,968,592,0,normal
1610055370.6570656,192.168.1.10,7326,8.8.8.8,1883,tcp,ssl,0.5364214743299333,260,230,SF,0,5,7,789,840,0,normal
1610055379.2979298,192.168.1.5,33338,10.0.0.1,1883,tcp,mqtt,1.044101186967565,471,301,SF,0,14,8,821,1409,0,normal
1610055387.938794,192.168.1.5,49721,8.8.8.8,80,udp,mqtt,0.5930006491245218,264,390,SF,0,9,12,616,1283,0,normal
1610055396.579658,192.168.1.10,5771,10.0.0.1,1883,udp,mqtt,0.7991672864973893,496,375,SF,0,9,9,1320,653,0,normal
1610055405.2205222,192.168.1.5,60591,8.8.8.8,1883,tcp,mqtt,0.1601998005289395,371,460,SF,0,14,11,1148,616,0,normal
1610055413.861386,192.168.1.10,48030,10.0.0.1,443,tcp,http,0.40514224061600856,211,431,SF,0,11,10,1170,722,0,normal
1610055422.5022502,192.168.1.5,61035,8.8.8.8,443,tcp,mqtt,0.8544443139053516,172,147,SF,0,13,5,1323,806,0,normal
1610055431.1431143,192.168.1.10,42194,8.8.8.8,8888,tcp,http,0.001,10,142,SF,0,8,6,851,1004,1,dos
1610055439.7839785,192.168.1.5,11710,8.8.8.8,80,tcp,http,0.6297818471495423,210,180,SF,0,8,14,875,1086,0,normal
1610055448.4248426,192.168.1.5,38473,10.0.0.1,80,tcp,ssl,99.0,50000,167,SF,0,11,9,1085,851,1,injection
1610055457.0657065,192.168.1.10,62630,10.0.0.1,8888,tcp,mqtt,0.001,10,333,SF,0,13,14,1431,1357,1,dos
1610055465.7065706,192.168.1.5,19915,8.8.8.8,9999,udp,ssl,0.001,99999,340,SF,0,11,7,908,818,1,ddos
1610055474.3474348,192.168.1.5,53139,10.0.0.1,443,udp,mqtt,1.4424328997792124,390,298,SF,0,12,12,1396,1428,0,normal
1610055482.988299,192.168.1.5,37220,10.0.0.1,8888,udp,http,0.001,10,282,SF,0,14,12,1225,559,1,dos
1610055491.629163,192.168.1.5,61743,10.0.0.1,443,udp,http,1.6237605542435596,313,309,SF,0,11,6,1400,1176,0,normal
1610055500.270027,192.168.1.5,30952,8.8.8.8,1883,tcp,http,0.41774336259715006,394,253,SF,0,13,10,1062,1406,0,normal
1610055508.910891,192.168.1.5,8518,8.8.8.8,1883,tcp,mqtt,0.39944737270219854,246,258,SF,0,10,11,660,1159,0,normal
1610055517.5517552,192.168.1.10,37747,8.8.8.8,443,tcp,mqtt,1.3913773073779083,481,281,SF,0,13,11,1448,1216,0,normal
1610055526.1926193,192.168.1.10,30901,10.0.0.1,443,tcp,mqtt,1.838338959436825,273,283,SF,0,7,7,1348,917,0,normal
1610055534.8334835,192.168.1.10,53881,8.8.8.8,80,tcp,mqtt,0.3716747391824555,104,155,SF,0,8,13,969,1199,0,normal
1610055543.4743474,192.168.1.5,29005,10.0.0.1,443,tcp,mqtt,0.2400387739032523,431,226,SF,0,13,11,1478,1364,0,normal
1610055552.1152115,192.168.1.10,15050,10.0.0.1,8888,udp,ssl,0.001,10,152,SF,0,6,5,1200,813,1,dos
1610055560.7560756,192.168.1.5,21446,8.8.8.8,443,tcp,mqtt,0.3229211933450569,489,299,SF,0,6,13,1430,1182,0,normal
1610055569.3969398,192.168.1.5,10268,8.8.8.8,8888,udp,ssl,0.001,10,133,SF,0,14,10,1430,695,1,dos
1610055578.037804,192.168.1.5,34505,8.8.8.8,443,tcp,mqtt,1.8660389180981534,106,145,SF,0,12,10,735,1065,0,normal
1610055586.6786678,192.168.1.5,24668,10.0.0.1,80,tcp,mqtt,1.6255439966244212,310,307,SF,0,14,11,1094,955,0,normal
1610055595.319532,192.168.1.10,44872,10.0.0.1,1883,tcp,mqtt,0.7512398459488583,370,439,SF,0,10,6,1294,613,0,normal
1610055603.960396,192.168.1.5,57187,8.8.8.8,8888,tcp,mqtt,0.001,10,429,SF,0,9,6,638,943,1,dos
1610055612.6012602,192.168.1.10,59055,10.0.0.1,8888,tcp,http,0.001,10,149,SF,0,6,8,733,1278,1,dos
1610055621.2421243,192.168.1.5,9545,8.8.8.8,8888,tcp,http,0.001,10,296,SF,0,5,6,1039,693,1,dos
1610055629.8829882,192.168.1.10,2770,8.8.8.8,9999,tcp,ssl,0.001,99999,110,SF,0,7,11,637,521,1,ddos
1610055638.5238523,192.168.1.10,18615,8.8.8.8,9999,udp,ssl,0.001,99999,470,SF,0,10,14,1302,503,1,ddos
1610055647.1647165,192.168.1.10,27742,8.8.8.8,80,tcp,mqtt,99.0,50000,330,SF,0,9,13,773,541,1,injection
1610055655.8055806,192.168.1.10,50960,8.8.8.8,443,tcp,mqtt,1.9887980642183833,205,185,SF,0,10,6,632,972,0,normal
1610055664.4464447,192.168.1.10,3720,8.8.8.8,1883,udp,mqtt,99.0,50000,430,SF,0,11,5,889,1063,1,injection
1610055673.0873086,192.168.1.10,13036,10.0.0.1,1883,tcp,mqtt,1.3479122105469954,164,245,SF,0,11,5,1353,1055,0,normal
1610055681.7281728,192.168.1.5,15712,10.0.0.1,80,tcp,http,0.9716080847364141,134,258,SF,0,7,6,1169,753,0,normal
1610055690.369037,192.168.1.10,24481,8.8.8.8,8888,tcp,ssl,0.001,10,417,SF,0,14,7,837,1381,1,dos
1610055699.009901,192.168.1.5,6060,8.8.8.8,1883,tcp,ssl,1.4177351041596293,362,122,SF,0,12,5,992,1410,0,normal
1610055707.6507652,192.168.1.10,40919,10.0.0.1,443,tcp,ssl,1.3696043337749997,249,459,SF,0,12,12,1332,1087,0,normal
1610055716.291629,192.168.1.5,30984,10.0.0.1,9999,tcp,http,0.001,99999,280,SF,0,7,10,1207,1364,1,ddos
1610055724.9324932,192.168.1.10,37510,8.8.8.8,80,tcp,mqtt,1.7698515468543574,164,161,SF,0,10,7,689,915,0,normal
1610055733.5733573,192.168.1.10,23183,8.8.8.8,443,tcp,http,1.1674569607935523,443,173,SF,0,13,13,861,569,0,normal
1610055742.2142215,192.168.1.5,8934,10.0.0.1,443,udp,http,0.7185878755286631,375,116,SF,0,5,8,675,606,0,normal
1610055750.8550856,192.168.1.10,3717,8.8.8.8,80,tcp,ssl,1.1062028558324757,131,481,SF,0,6,13,1123,756,0,normal
1610055759.4959495,192.168.1.10,50801,10.0.0.1,80,udp,http,0.7825847407354394,452,396,SF,0,6,9,651,985,0,normal
1610055768.1368136,192.168.1.10,16882,8.8.8.8,80,tcp,ssl,0.6269765596562616,263,354,SF,0,9,13,1092,1115,0,normal
1610055776.7776778,192.168.1.5,29834,10.0.0.1,8888,udp,http,0.001,10,464,SF,0,10,12,1182,729,1,dos
1610055785.418542,192.168.1.10,21116,8.8.8.8,1883,udp,ssl,1.3500749309098317,260,363,SF,0,7,6,1386,1031,0,normal
1610055794.059406,192.168.1.5,24267,8.8.8.8,443,tcp,ssl,1.222085445129749,424,404,SF,0,8,9,1352,1247,0,normal
1610055802.70027,192.168.1.10,49724,8.8.8.8,1883,udp,mqtt,1.913397090590307,181,467,SF,0,14,5,699,613,0,normal
1610055811.341134,192.168.1.10,59129,10.0.0.1,8888,tcp,ssl,0.001,10,284,SF,0,6,5,993,824,1,dos
1610055819.9819982,192.168.1.5,31529,8.8.8.8,1883,tcp,http,0.8074492016038808,141,280,SF,0,7,7,773,1048,0,normal
1610055828.6228623,192.168.1.10,8716,10.0.0.1,1883,tcp,ssl,1.368521364124752,298,317,SF,0,12,5,660,859,0,normal
1610055837.2637265,192.168.1.10,29579,10.0.0.1,443,udp,http,1.2406813922568531,482,205,SF,0,9,10,1105,678,0,normal
1610055845.9045904,192.168.1.5,7422,10.0.0.1,8888,udp,ssl,0.001,10,154,SF,0,6,10,1020,501,1,dos
1610055854.5454545,192.168.1.10,8276,10.0.0.1,443,tcp,mqtt,99.0,50000,236,SF,0,14,9,1191,1089,1,injection
1610055863.1863186,192.168.1.5,12745,8.8.8.8,80,tcp,mqtt,0.5821475196904112,231,387,SF,0,14,13,510,900,0,normal
1610055871.8271828,192.168.1.5,18963,8.8.8.8,80,tcp,http,1.6958382846274298,330,442,SF,0,6,8,951,1061,0,normal
1610055880.468047,192.168.1.5,12849,8.8.8.8,443,tcp,ssl,1.7458725886813653,171,451,SF,0,8,7,1013,1221,0,normal
1610055889.1089108,192.168.1.10,26275,10.0.0.1,1883,tcp,http,0.6393969679592006,427,156,SF,0,13,7,1294,644,0,normal
1610055897.749775,192.168.1.5,37979,8.8.8.8,443,tcp,mqtt,0.2939351918923191,223,199,SF,0,10,5,901,1115,0,normal
1610055906.390639,192.168.1.5,25175,10.0.0.1,80,tcp,http,0.4898836994115289,296,104,SF,0,5,8,856,914,0,normal
1610055915.0315032,192.168.1.10,63556,10.0.0.1,1883,udp,http,0.43547995794621197,378,474,SF,0,8,11,1173,555,0,normal
1610055923.6723673,192.168.1.5,1060,10.0.0.1,80,tcp,ssl,0.5511271826416703,206,211,SF,0,7,12,937,1373,0,normal
1610055932.3132312,192.168.1.10,29436,8.8.8.8,443,udp,mqtt,0.5458253143650891,453,194,SF,0,5,10,510,1298,0,normal
1610055940.9540954,192.168.1.10,19195,10.0.0.1,443,tcp,mqtt,99.0,50000,418,SF,0,10,11,746,1303,1,injection
1610055949.5949595,192.168.1.10,40075,8.8.8.8,8888,udp,ssl,0.001,10,322,SF,0,14,9,949,1286,1,dos
1610055958.2358236,192.168.1.10,33785,8.8.8.8,443,tcp,ssl,1.1636613266253433,222,285,SF,0,5,12,786,816,0,normal
1610055966.8766878,192.168.1.5,16226,8.8.8.8,80,tcp,ssl,0.7538557862475989,149,470,SF,0,5,14,1439,915,0,normal
1610055975.5175517,192.168.1.5,9084,10.0.0.1,80,tcp,mqtt,1.647886166934014,438,236,SF,0,11,7,555,836,0,normal
1610055984.1584158,192.168.1.5,61095,8.8.8.8,80,udp,mqtt,1.9065057077891014,380,324,SF,0,5,12,844,843,0,normal
1610055992.79928,192.168.1.5,9089,10.0.0.1,1883,tcp,ssl,0.8674450613745469,138,350,SF,0,7,14,733,736,0,normal
1610056001.440144,192.168.1.5,30897,10.0.0.1,80,tcp,http,0.19399021609445427,423,454,SF,0,9,11,646,987,0,normal
1610056010.0810082,192.168.1.10,37672,10.0.0.1,443,tcp,mqtt,0.5551986699988948,427,125,SF,0,7,13,787,1143,0,normal
1610056018.721872,192.168.1.5,6956,10.0.0.1,1883,tcp,ssl,99.0,50000,290,SF,0,10,10,919,824,1,injection
1610056027.3627362,192.168.1.5,27494,8.8.8.8,80,tcp,ssl,0.7550514286445227,461,293,SF,0,13,14,1082,999,0,normal
1610056036.0036004,192.168.1.5,9352,8.8.8.8,8888,tcp,http,0.001,10,389,SF,0,6,14,1153,1384,1,dos
1610056044.6444645,192.168.1.10,7357,8.8.8.8,443,tcp,ssl,1.0859250269945702,265,436,SF,0,11,6,878,1314,0,normal
1610056053.2853286,192.168.1.10,55935,8.8.8.8,443,tcp,http,0.561463788252513,135,105,SF,0,8,9,1184,1010,0,normal
1610056061.9261925,192.168.1.5,56661,10.0.0.1,1883,tcp,http,1.5577922000210478,475,417,SF,0,10,13,756,1134,0,normal
1610056070.5670567,192.168.1.10,47662,10.0.0.1,80,udp,mqtt,0.34981338582148525,208,450,SF,0,14,11,679,999,0,normal
1610056079.2079208,192.168.1.5,12292,10.0.0.1,80,tcp,ssl,0.5335723527369322,342,319,SF,0,14,7,1300,540,0,normal
